Sat	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	
7/27/2021	97,41	95,15	76,48	73,04	71,31	77,78	92,22	104,09	99,36	94,45	96,1	121,25	138,44	142,74	142,75	164,32	174,99	169,96	153,6	148,36	139,99	110,97	104,87	95,98	
7/26/2021	85,27	74,7	71,88	66,42	69,46	71,65	89,09	95,35	101,91	101,23	91,61	103,29	119,9	115,42	92,03	104,35	111,6	111,76	110,62	119,55	126,1	113,86	98	89,02	
7/25/2021	65,52	60,59	63,4	55,92	56,77	55,48	53,88	53	56,32	54,57	54,44	56,51	55,02	59,07	50	53,46	57,08	74,05	75,8	86,5	88,25	104,14	95,6	86,77	
7/24/2021	85	80,2	75,55	70,99	70,1	70,2	71,12	77,61	77,18	76,84	73,96	81,83	80,89	80,85	67,21	69,78	76,69	85,29	90,85	95,37	96,21	90,1	97,44	80,34	
7/23/2021	86,25	81,12	76,47	75,18	69,14	82,92	84,16	102,4	104,15	93,63	91,24	93,36	87,2	94,03	91,55	81,33	67,07	90,91	90,04	98,12	94,85	91,61	92,96	86,1	
7/22/2021	82,91	77,72	73,17	73,57	71,85	75,72	92,39	93,53	99,16	92,27	86,08	66,4	74,52	75,78	74,08	68,9	87,8	90	96,13	99,26	96,39	100	103,62	86,9	
7/21/2021	79,91	75,13	73,28	73,91	73,53	75,99	86,43	84,4	91,85	89,51	80,5	82,31	88,86	83,7	78,88	77,12	77,41	82,96	100,95	97,55	87,16	100,64	94,54	90,43	
7/20/2021	81,88	78,85	77,3	75,44	77,55	78,73	79,96	114,35	110,69	106,88	112,1	112,04	123,25	107,38	99,4	95,69	87,42	81,52	86,11	95,27	93,06	104,7	101,14	88,96	
7/19/2021	73,57	66,04	69,99	69,94	68,18	76,22	95,37	-	106	102,23	108,58	117,53	116,59	127,18	118,86	115,76	118,06	113,81	119,51	99	107,4	109,31	95,89	89,23	
7/18/2021	73,53	58,69	50,36	47,74	42,84	44,95	50,87	54,43	51,76	54,46	53,86	58,97	53,55	55,86	51,13	42,83	75,5	75,91	75,83	96,37	105,85	104,72	91,65	90,63	
7/17/2021	92,42	77,89	76,4	69,78	63,74	56,92	62,68	72,07	80,07	87,54	93,79	93,51	89,59	84,3	76,68	86	98	78,29	104,94	108,49	101,24	106,69	101,36	83,78	
7/16/2021	91,4	83,43	77,54	71,36	79,01	84,39	95,97	102,27	107,68	108,6	105,54	112,37	120,85	107,97	116,65	116,94	112,26	111,74	120,46	96,85	99,99	97,67	97,73	90,8	
7/15/2021	-	82,91	80,07	81,58	83,2	78,87	94,91	101,1	101,72	108,35	100,94	104,02	137,15	144,37	131,01	127,13	129,5	136,5	125,57	126,06	117,52	142,39	134,46	112,84	
7/14/2021	136,33	87,79	74,49	73,5	73,91	79,89	94,68	105,6	106,71	107,52	109,31	110,32	103,4	142,19	124,37	109,74	113,98	115,29	115,88	117,66	130,9	111,43	104,39	97,46	
7/13/2021	88	92	81,11	-	76,03	83,13	99,15	104,26	116	106	103,61	124,21	114,47	104,71	92,97	109,56	102,91	101,62	102,82	105,1	99,5	92,24	82,77	77,4	
7/12/2021	86,86	77,86	74,02	72,72	75,06	75,59	94,25	105,73	106,52	104,49	129,56	116,34	129,34	120,12	130	140	139,94	134,35	128,5	127,96	160,06	150,07	139,67	119,98	
7/11/2021	86,86	77,86	74,02	72,72	75,06	75,59	94,25	105,73	106,52	104,49	129,56	116,34	129,34	120,12	130	140	139,94	134,35	128,5	127,96	160,06	150,07	139,67	119,98	
7/10/2021	85,15	78,53	74,17	70,13	68,72	68,54	68,73	70,02	72,8	72,07	73,97	75,73	75,82	69,64	70,35	73,75	80	77,85	82,45	94,14	98,13	100,85	100,34	92,9	
7/9/2021	88,6	81,41	75,79	73,63	68,05	68,6	71,75	75,67	77,98	76,08	75,39	72,4	71,41	67,04	66,4	69,54	71,69	79,75	93,17	97,4	98,55	101,08	103,32	97,68	
7/8/2021	89,97	82,92	80,37	81,03	78,19	82,34	101,56	120,48	117,03	117,14	111,55	110,17	113,18	111,06	110,26	116,36	143,28	113	137,49	154,43	160,16	127,69	104,79	97,01	
7/7/2021	80,73	77,09	77,06	81,59	81,3	79,9	100,22	106,86	116,64	120,92	106,62	109,86	111,85	112,08	110,03	119,3	122,45	128,6	141,03	151,46	139,23	136,68	113,55	103,23	
7/6/2021	87,26	75,61	72,21	71,04	61,78	70,99	78,42	93,5	97,94	104,18	83,87	121,16	106,85	104,75	108,47	118,07	114,68	109,99	101,43	104,26	104,98	104,19	103,03	96,12	
7/5/2021	83,15	72,12	69	64,8	66,66	72,82	88,72	101,99	107,21	104,97	101,73	99,39	84,57	85,72	74,89	90,6	82,51	91,27	95,89	98,68	114,68	104,16	100,75	89,54	
7/4/2021	93,49	83,52	79,2	75,38	70,38	70,5	66,5	75,65	78,45	75,81	76,55	78,07	77,86	74,66	70,6	70,01	76,63	75,87	83,59	89,45	92,34	96,98	100,39	87,59	
7/3/2021	94,16	88,61	80	75,44	72,35	73,48	74,91	79,85	78,94	77,23	71,2	70	92,55	90,13	94,89	82,99	78,9	88,36	91,8	103,45	104,67	104,99	102,58	93,55	
7/2/2021	82,51	77,8	76,39	77,15	78,89	79,96	95,03	95,92	110	96,41	102,98	104,22	103,81	98,17	92,33	87,64	101,95	99,98	91,47	108,12	103,68	99,42	100,78	90,64	
7/1/2021	85,79	75,05	74,53	69,03	68,38	71,85	82,87	97,57	92,25	102,86	101,66	99,8	99,4	92,73	87,02	88,82	90,87	93,08	85,32	94,43	95,22	87,65	89,77	94,55	
6/30/2021	81,76	76,42	74,6	77,83	76,45	79,46	95	-	111,1	116,17	111,88	123,08	119,97	102,33	99,5	101,78	111,99	-	126	130	-	98,21	103,25	95,09	
6/29/2021	83,71	73,38	70,2	-	73,25	-	93,96	87,37	94,21	94,72	94,07	89,45	108,67	109,09	115	110,59	122,81	119	129,96	146,82	134,19	134,74	106,67	101,45	
6/28/2021	83,71	73,38	70,2	-	73,25	-	93,96	87,37	94,21	94,72	94,07	89,45	108,67	109,09	115	110,59	122,81	119	129,96	146,82	134,19	134,74	106,67	101,45	
6/27/2021	75,41	65,82	61,79	59,22	56,14	58,57	61,45	60,8	60,92	55,03	45,68	56,34	57,39	50,55	50,31	60,99	60,71	67,45	74,94	85,03	89,56	88,71	92,86	87,26	
6/26/2021	83,48	81,42	81,51	73,25	70,27	70,06	73,43	77,45	83,25	84,3	67,5	65,79	69,44	69,83	60,18	63,02	66,84	67,83	75,06	83,19	87,48	94,78	87,99	89,49	
6/25/2021	82,38	76,42	73,48	71,28	72,23	76	82,96	90,92	95,25	92,12	94,18	90,19	81,5	74,29	75,58	85,7	91,65	107,91	99,4	104,8	102	95	95,09	87,87	
6/24/2021	109,04	82,75	79	73,11	76,25	81,05	88,8	107,98	124,67	123,18	144,85	126,24	127,56	127,84	123,26	110,09	119,52	130,26	135	134,57	120,82	114,54	96,98	91,13	
6/23/2021	83,52	74,28	77,71	83,76	83,76	78,13	89,94	114,34	123	123,89	111,75	104,69	134,85	117,27	134,88	126,48	129,89	133,82	132,65	137,03	191,02	159,33	159,26	112,29	
6/22/2021	67	66,32	65,8	65,86	65,27	68,5	83,08	93,76	96	97,32	96,88	96,21	90,67	95,96	101,47	102,69	101,83	103,53	110	126,24	122,64	135	109,05	113,09	
6/21/2021	85,91	66,37	61,6	59,3	59,56	62,82	77,08	96,76	102,92	111,47	107,71	106,88	114,6	104,13	107,32	119,98	107,24	110,52	101,59	115,09	100,84	95,15	88,99	72,27	
6/20/2021	72,44	68,38	60,15	55,64	57	49,99	54	56	67,14	58,13	66,74	69,42	58,29	52,47	50,11	57,8	75,32	77,27	80,69	88,32	90,87	92,79	90,17	80,33	
6/19/2021	69,36	65,87	63,25	63,04	60,91	60,17	64,44	73,5	77,52	72,29	70,28	65,66	64,4	63,36	64,09	68,19	72,47	78,49	83,97	90,58	90,95	90,28	88,88	78,58	
6/18/2021	77,74	72,06	69,7	68,96	70,3	74,6	88,02	97,05	102,3	94,74	88,2	86,96	84,79	103,8	89,62	82,98	70,22	82,93	87,72	98,14	89,63	86,91	93,09	83,98	
6/17/2021	75,05	73,51	72,2	67,46	64,95	66,66	74,44	94,08	103,33	88,85	82,45	85,77	80,83	80,94	83,74	84,81	82,86	85,35	91,39	110,78	103,58	95,4	91,06	76,1	
6/16/2021	79,07	76,2	73,65	73,88	71,61	73,33	86,44	99,29	100	91,95	91,39	93,63	104,6	81,65	82,2	81,61	88,88	98,56	100,83	117,78	110,85	91,67	94,5	68,17	
6/15/2021	79,93	71,13	68,75	68,28	69,08	72,57	85,26	87,59	95,31	88	83,95	83,56	83,14	71,83	68,55	71,01	70,89	85,69	93,7	99,04	99,88	90,69	82,44	84,03	
6/14/2021	76	-	58,69	-	-	-	78	82,91	85,21	78,81	62,95	66,21	68,12	73,44	75,73	83,3	79,84	88,35	90,28	90,19	89,39	95,29	83,96	81,43	
6/13/2021	35	21,42	15,45	12,22	4,35	-0,52	8,19	8,47	5,92	12,89	10,35	13,32	4,97	2,85	0,6	2,46	5,04	6,93	53,95	54,09	91,84	98,36	100,97	92,17	
6/12/2021	-	-	-	-	-	-	-	67,42	72,22	70,11	67,27	58,8	70,31	17	61,16	3,6	88,02	79,82	81,19	69,99	98,95	90,41	103,55	62,6	
6/11/2021	82,98	79,49	74,39	70,24	68,94	73,36	86,66	92,3	93,28	83	74,09	76,2	75,23	70,58	71,06	81,42	77,26	78,82	90,84	92,16	90,6	90,14	88,06	84,01	
6/10/2021	76,99	-	-	62,05	-	69,32	75	87	89,39	82,45	80,64	75,86	77,73	69,83	69,67	70,68	71,31	83,07	88,66	92,59	104,15	95,88	90,82	82,04	
6/9/2021	68,48	65,1	64,48	-	64,17	66,71	74,6	85,64	88,11	84,26	76,8	73,32	70,39	73,25	92,67	77,23	79,52	80	88,86	96,98	95,02	84	84,14	78	
6/8/2021	71,05	64,86	63,6	62,25	63,53	65,99	80,07	-	94,93	84,19	82,48	75,25	59,07	46,31	73,38	76,26	70,41	79,33	85,05	98,31	103,4	91,17	86,29	78	
6/7/2021	65,44	61,72	61,97	61,5	61,78	64,12	77,25	87,92	89	84,63	80	75,63	72,67	72,33	74,69	77,07	71,69	74,93	83,72	93,79	92,4	91,5	84,66	77,25	
6/6/2021	66,12	59,38	57,84	56,98	51,51	51,81	48,29	36,34	57,12	57,89	60,15	61,39	62,48	57,37	52,41	53,39	57,21	61,99	69,14	76,28	77,06	83,9	82,12	74,55	
6/5/2021	-	63,85	59,98	57,87	58,46	60,2	58,54	62,52	70,08	68,38	63	69,09	70,33	67,26	59,77	59,81	61,98	69,75	80,48	83,35	82,71	85,16	79,37	76,96	
6/4/2021	66,31	60,51	59,27	58,47	58,86	60,96	74,91	87,52	97,78	81,02	87,04	87,36	73,29	73,2	67,05	72,54	72,37	78,92	83,42	84,86	84,37	84,05	81,1	74,7	
6/3/2021	57,57	52,3	53,57	52,66	53,19	54,79	59,5	62,75	51,9	62,3	58,91	58,85	57,65	59,81	56,61	58,69	68,24	68,98	80,8	81,64	97,14	88,27	74,45	78,5	
6/2/2021	65,83	60,47	56,1	56,93	54,71	58,43	66,73	74,88	75,21	65,9	55,56	57,15	55,45	52,22	50,42	50,18	54,24	65,05	76,51	83,93	82,34	76,06	73,63	62,68	
6/1/2021	68,42	64,99	58,73	58,63	59,85	61	76,94	83,5	86,2	75,39	64,6	61,33	59,04	50,72	54,12	58,66	60,3	69,02	79,75	92,31	85,93	82,9	78,44	70,13	
5/31/2021	60,98	54,35	54,09	53,53	54,38	60,26	76,95	85,99	86,39	77,64	65,69	64,31	60,33	54,48	53,67	59,19	55,04	58,85	74,5	84,04	83,87	80,85	82,25	72,5	
5/30/2021	59,9	-	42,99	-	45,88	44,22	44,18	-	-	-	27,9	35,82	43,31	25,53	5,83	18,12	31	17,38	49,1	68,17	74,95	75,93	79,96	74,55	
5/29/2021	70,89	68,37	67,07	65,57	-	63,42	63,77	64,91	65	61	63,91	52,2	-	37	-	18,37	22,86	39,24	60,58	69,14	67,96	67,08	69,45	65,58	
5/28/2021	71,37	64,62	60,41	60,24	61,75	65,39	79,81	89,32	86,68	80,65	78	79,03	71,47	67	59	-	60,83	71,54	75,85	82,51	80,43	80,93	79,81	74,49	
5/27/2021	59,07	55,18	49,59	53,17	55,95	62,39	77,43	91,9	88,15	82,26	82,01	80,33	80,43	67,8	67,35	60,46	-	78,43	82,67	85,04	87,21	-	82,9	79,71	
5/26/2021	63,61	57,74	55,74	57,62	57,34	61,29	78,14	84,59	93,95	70,35	75,45	78,51	73,2	68,32	70	68,61	71,86	66,45	76,3	82,41	86	81,3	77,68	65,42	
5/25/2021	53,78	48,82	46,96	41,97	40,25	48,2	66,4	81,98	84,95	77,42	69,64	70,77	70,26	61,8	67,25	66,5	68,83	-	88,18	84	86,29	-	85,48	72,18	
5/24/2021	47,39	24,86	17,5	10,23	12	44,3	43,34	-	66,57	58,91	75,17	84,9	73	64,6	76,86	89,46	94,95	86,16	69,95	73,93	84,64	85,06	73,63	64,59	
5/23/2021	44,61	36,07	26,34	17,35	16,89	16,7	13,71	26,26	17,94	14,5	15,3	17,36	17,39	11,87	10,29	10,83	8,7	29,4	45,18	66,81	73,95	76,44	72,23	61,81	
5/22/2021	-	62,54	60	54,59	-	-	58,1	67,63	71	72,69	64,15	75,55	58,6	56,48	47	51,46	62,95	48,03	64,2	48,1	46,43	51,03	49,07	31,47	
5/21/2021	43,67	8,23	3,33	4,6	10,32	45,18	60,91	60,45	76,36	53,83	31,33	40,96	34,96	27,47	19,38	5,45	4,22	79,01	82,47	86,36	63,71	59,89	58,65	45,66	
5/20/2021	68,64	62,72	62,36	58,59	59,75	66,34	78	91,63	95,8	84,17	75,64	64,49	57,17	54,76	52,97	54,27	56,46	62,44	73,28	83,41	85,23	77,37	72,7	57,42	
5/19/2021	70,86	64,09	63,01	61,19	-	69,59	79	91,86	93,72	88,05	82,04	78,02	76,43	66,98	68,87	65	118,8	97,72	76,82	84,69	87,75	87,15	82,37	77,86	
5/18/2021	69,2	64,8	62,11	59,22	62,02	67,21	80,91	87,95	90,07	90,68	83,86	79,58	77,38	73,74	62,8	60,66	64,52	70,06	87,25	86,31	81,28	87,17	83,6	78,9	
5/17/2021	60,51	57,4	54,25	54,32	56,26	62,16	-	99,81	110,46	95,88	87,26	82,87	94,58	94,59	100,01	67,84	72,6	67,36	77,17	80,48	84,55	80,09	77,07	73,88	
5/16/2021	49,43	-	32	26,89	22,78	21,75	21	23,2	26,5	33,1	26,73	30,76	39,86	35,36	13,15	18,35	21,06	50,56	67,39	82,64	77	79,49	76,06	65,5	
5/15/2021	72,72	65,37	58,37	58,08	58,69	57,02	55,8	59,36	63,53	63,87	62,07	56,31	56,38	51,26	43,5	47,69	51,4	55,67	69,45	73,74	74,61	71,32	69,99	65	
5/14/2021	64,33	62,42	60,37	60,39	60,13	60,04	76	82,74	-	87,14	74,39	78,6	79,09	78	77,96	80,24	81,88	83	65,13	76,8	85,03	79,04	80,61	78,38	
5/13/2021	64,33	62,42	60,37	60,39	60,13	60,04	76	82,74	-	87,14	74,39	78,6	79,09	78	77,96	80,24	81,88	83	65,13	76,8	85,03	79,04	80,61	78,38	
5/12/2021	58,71	57,39	54,97	53,64	53,84	56,84	66,1	77,02	84,33	79,6	76,89	72,72	66,72	59,33	59,99	59,66	63,89	66,13	75,05	80,41	66,92	74,46	70,77	63,71	
5/11/2021	60,55	58,81	57,73	55,54	55,13	59,53	73,41	69,6	77,38	63,94	73,63	72,75	71,06	58,59	58,39	62,01	67,73	72,1	79,89	79,02	80,74	77,9	77,07	67,12	
5/10/2021	47,42	45,07	44,91	40,77	42,27	42,67	58,48	80,38	73,7	60,32	49,75	55,05	54,26	54,19	51,87	53,27	58,29	69,18	72,72	84,2	93,09	81,65	80,22	68,35	
5/9/2021	22,43	12,66	4,05	2,68	-1,84	-1,63	-1,89	-1,87	4,96	-4,12	23,7	25,32	7,5	1,97	-37,9	-35,31	22,51	0,51	39,13	53,41	58,69	51,12	51,78	40,96	
5/8/2021	60,1	55,31	57,85	57,05	55,71	55,27	52,61	53,14	53,92	47,44	37,85	41,38	32,55	29,7	19,9	24,06	30,51	48	54,94	59,21	60,03	58,32	58,06	46,86	
5/7/2021	74,81	68,82	65	59,93	59,6	68,82	76,62	89,36	92,06	90,07	93,57	76,78	79,76	75,92	68,55	60,12	77,98	70,47	65,45	76,17	81,58	76,3	71,32	69,7	
5/6/2021	71,85	68,95	-	58,51	60,05	61,91	70,23	79,22	73,53	69,89	65,62	64,55	72,17	63,91	66,24	68,07	66,34	82,09	76,57	86,08	89,46	75	73,8	70,31	
5/5/2021	37,8	3,01	16,1	5,83	24,21	43	-	71,04	-	73,19	53,25	57,9	37,69	34,36	52	52	52,99	57,72	54,65	66,06	65,16	59,42	48,98	44,62	
5/4/2021	37,8	3,01	16,1	5,83	24,21	43	-	71,04	-	73,19	53,25	57,9	37,69	34,36	52	52	52,99	57,72	54,65	66,06	65,16	59,42	48,98	44,62	
5/3/2021	52,81	53,38	50,93	51,93	56,4	59,82	74,82	78,86	83,52	68	58,37	55,61	54,36	51,31	45,71	48,01	48,31	53	58,31	92,3	90,75	79,6	59,69	48,63	
5/2/2021	61,5	56,09	35,85	36,46	43,28	33,46	35,41	44,92	50,05	30,77	31,8	44,15	42,02	28,74	18,01	19,86	26,85	37,2	53,67	59,25	60,34	65,6	57,53	44,25	
5/1/2021	62,16	59,1	57,03	56,28	55,77	54,75	51,4	50,55	54,4	54,09	53,11	50,75	53,08	51,47	49,46	47,58	49,21	52,96	57,84	64,67	72,3	71,74	59,75	62,04	
4/30/2021	57,22	53,9	51,6	54,29	56	57,48	67,31	79	83,85	76,16	77,13	75,02	69,38	63,86	60,48	60,45	66,44	73,97	77,07	80,41	76,86	76,28	71,74	63,41	
4/29/2021	58,68	56,02	54,19	53,3	53,79	55,42	67,72	78,33	83,29	77,2	76,5	76,4	72,06	69,52	65,96	58,34	60,81	63,61	66,47	75,45	78,37	74,17	69,11	61,14	
4/28/2021	57,52	54,43	62,52	58,63	55,77	60,21	73,86	83,26	82,79	65,4	62,72	63,33	73,57	67,31	61,93	64,45	62,6	64,43	71	71,86	62,98	61,29	67,83	63,73	
4/27/2021	57,34	54,53	53,93	50,73	51,52	60,32	75,59	82,94	82,97	83,94	83,64	80,64	69,36	69,72	71,55	68,32	64,26	67,72	72,88	80,46	74,68	65,03	55,2	59,16	
4/26/2021	52,55	50,23	50,15	51,97	51,92	58,11	70,01	80,99	80,06	69,4	58,82	62,73	64,27	64,63	59,67	59,77	65,42	62,75	76,53	79,83	81,66	74,37	70,69	74,21	
4/25/2021	-	60,2	60,14	54,29	56,07	52,84	55,27	57	-	54,8	50	47,16	47,98	40,84	51,32	39,57	41,94	50,16	58,17	68,41	71,8	68,88	57,26	52,85	
4/24/2021	-	60,2	60,14	54,29	56,07	52,84	55,27	57	-	54,8	50	47,16	47,98	40,84	51,32	39,57	41,94	50,16	58,17	68,41	71,8	68,88	57,26	52,85	
4/23/2021	69,52	57,07	59,05	56,02	59,15	68	77	83,2	82,9	73,28	65,69	68,42	63,65	59,56	61,23	56,99	59,12	65,84	68,66	77,46	80,92	78,63	72,14	68,12	
4/22/2021	67,57	68,86	61,05	57,26	61,05	67,12	74,05	84,54	84,16	79,56	78,25	69,06	69,12	61,21	59,79	57,76	63,46	64,07	71,41	82,24	85,39	79,77	74,33	64,82	
4/21/2021	69,45	69,98	69,5	67,7	61,78	60,99	80,02	87,5	80,8	85,24	79,89	72,16	65,82	62,58	62,62	64,89	58,64	65,23	75,21	86,05	77,4	71,42	65,65	56,25	
4/20/2021	64,03	63,49	62,44	66,11	67	69,18	84,98	101,22	108,21	91,34	82,26	78,75	76,58	74,72	73,98	69,25	66,67	67,51	80,89	103,57	98,14	92,95	82,33	71,31	
4/19/2021	66,25	63,75	61,88	61,93	61,74	68,55	84,51	104,79	119,68	96,26	82,86	96	87,43	87,2	76,58	69,7	69,37	72,72	86,93	99,48	91,57	82,56	85,44	68,62	
4/18/2021	69,06	64	63,16	62,12	-	64,9	60,75	62,41	-	60,32	61,52	77,97	80	74,8	74,51	78,99	73,99	71,04	74,5	83,91	81,62	92,72	83,2	69,38	
4/17/2021	77,95	68,23	73,13	68,4	70,61	63,83	68,85	72,6	74,05	74	75,6	70	61	67	77,59	76,01	67,39	66,44	64,84	81,35	78,53	-	76,93	75,31	
4/16/2021	58,85	55,7	57,3	58,8	62,4	54,15	72,4	90,69	94,72	80,71	73,72	74,38	77,81	64,5	61,5	62,3	63,97	62,47	76,74	85,97	82,3	74,59	70,02	66,54	
4/15/2021	67,04	64,72	62,95	63,82	61,01	71,81	91,19	111,89	118	81,9	82	77,79	78,86	73,83	67,07	67,11	66,35	68,91	76,14	83,31	90,17	75	70,73	48,99	
4/14/2021	54,29	56,74	54,96	54,59	53,82	59	77,36	107,96	120,65	93,27	-	83,33	70,88	65,63	65,48	60,65	64,67	67,73	75,28	85,03	90,37	90,21	75,27	74,04	
4/13/2021	48,41	46,5	-	-	-	53,15	73,94	96,38	89,35	96,22	84	78,5	78,71	65,52	68,95	62,77	68,23	65,47	66,03	79,82	87,44	74,35	67,76	56,52	
4/12/2021	51,04	53,77	53,2	53,77	-	-	58,13	85,54	98,86	129,38	74,62	75,1	61,83	68,14	60,46	-	-	69	70,7	80,05	83,55	79,76	-	46,85	
4/11/2021	49,05	51,78	51,65	51,11	51,59	47,45	48	-	46,34	47,96	44,79	48,88	48,05	46,09	45,17	43,36	45,17	45,58	49,94	61,38	63,9	64,52	59,13	52,41	
4/10/2021	62,44	57,62	53,23	53,28	51,78	52,19	49,71	56,07	62,07	67,25	64,33	59,58	58,05	56,93	55,56	55,53	59,34	67,13	69,48	70,85	70,47	63,04	57,51	50,66	
4/9/2021	85	-	68,25	57,42	75	75,69	62,25	90	80,37	60,95	55,22	53,25	54,02	54,21	45,97	44,69	53,08	53,97	64,25	72,61	76,36	74,24	69,54	62,33	
4/8/2021	53,82	47,25	48,33	49,48	55,31	56,68	72,34	89,12	97,03	84,58	75,07	69,93	69,91	64,08	63,44	64,13	64,64	62,5	70,35	86,3	106,06	89,94	66,57	64,58	
4/7/2021	83	74	72	67	68	67	74,17	97,06	103,81	89,59	88,53	63,45	64,8	63	63,11	65,65	62,12	109,47	110,1	98,59	102,34	81,15	82,56	62,25	
4/6/2021	31,7	28,16	24,79	24	27	45	63,76	77,96	81	88,91	105,93	80,33	90,92	80,45	56,99	64,15	61,47	63,45	84,04	83,67	89,63	70,65	69,79	67,16	
4/5/2021	-	36,19	28,26	17,57	13	33,44	18,17	30	54,74	50	46,11	42,62	1,06	-6,35	-2,21	28,39	21,89	37,13	42,83	40,79	44,2	45,59	41,37	32,38	
4/4/2021	41,86	32,64	31,98	32,36	27,34	27,45	29,01	29,83	32,26	36,33	28,98	30,2	28,38	16,82	9,3	6,81	15,47	22,58	33,53	36,23	48,08	46,08	43,27	31,43	
4/3/2021	45,14	40,71	44,3	41,15	40,89	41,06	43	43,45	43,73	44,43	39,73	-	33,07	20,27	14,79	14,06	20,53	32,29	39,09	46,22	48,7	47,43	46,18	43,67	
4/2/2021	-	-	-	-	-	-	50,01	-	-	56,12	52,1	44,93	46,57	39,07	46,34	56	60,87	73,35	69,9	49,33	52,72	49,51	50,95	46,3	
4/1/2021	52,33	51,45	50,38	48,55	49,1	49,9	63,53	78,87	78,98	68,09	58,22	50	48,91	46,07	45,09	47,2	47,34	47,35	52,03	58,2	59,81	56,69	51,25	49,76	
3/31/2021	47,87	44,89	45,28	45,09	44,45	51,84	65,91	74,39	78,95	64,72	49,94	46,83	48,08	45,2	45,8	44,43	43,85	51,64	61,85	88,41	74,73	66,84	62,64	54,25	
3/30/2021	48,85	49,93	47,3	47,59	48,23	51,67	64,03	76,23	78,22	71,06	64,44	54,1	49,66	42,32	42,76	44,59	48,74	53,22	59,43	69,28	69,68	68,2	65,74	60,32	
3/29/2021	38,64	37,53	37,12	39,39	42,45	43,48	61,48	65,59	71,41	61,37	51,29	-	48,12	42,92	42,98	37,83	36,84	38,73	57,01	64,16	65,68	61,13	62,77	53,61	
3/28/2021	60	43,32	-	47	39,01	37,51	36,83	39,55	45	44,64	40	39	31,68	45,71	44,53	32,35	32	39	41,32	43,66	45,44	-	38,29	35,75	
3/27/2021	52,45	45,4	45	44,46	45	45,26	39,09	33,03	38,96	44,27	40,72	46,88	44,95	32,49	36,63	34	40,53	-	59,93	-	62,03	56,41	56	50,7	
3/26/2021	51,32	-	-	-	-	56,43	63	-	67	59,37	-	45,43	33	47,07	42	58	55,83	62,52	72,35	97,18	70	59,41	59	53,27	
3/25/2021	58,53	55,91	53,1	50,12	51	-	67	-	72,24	60,12	49,51	46,3	46,52	44,11	42,43	45,6	52,24	62,05	69,57	80,38	69,24	66,84	59,79	49,72	
3/24/2021	-	-	47,54	47,43	47,91	52,32	62,02	67,02	68,02	57	60,35	56,49	47,97	63,24	60,64	57,57	61,06	72,97	81,88	98,73	70,01	66,53	64,2	61,89	
3/23/2021	53,82	51,36	49,27	49,28	48,99	54	61,77	71,63	71,28	82,98	67,38	62,46	61,9	56,03	56,09	56,14	56,97	64,28	73,27	80	76,67	90,22	93,18	62,56	
3/22/2021	58,91	51,33	40,68	44,02	44,46	52,4	-	-	-	73	64,3	63,6	59	58	59,61	58,33	60,81	66,05	74,85	87,77	73,6	66,61	61,27	61,6	
3/21/2021	54	-	-	-	-	-	37,8	-	-	38,21	-	35,02	35,94	26,94	28,55	26,75	51,26	47,1	62,5	-	62,32	62,82	57,69	53,04	
3/20/2021	62,5	59,08	58,9	53,88	50	51,95	54,55	57,55	56,08	57,73	51,52	49,2	49,32	47,22	49,2	51,68	46,91	48,35	60,31	63,25	58,61	60,95	54,8	65	
3/19/2021	57,2	51,89	48,26	46,22	47,22	51,79	65,36	66,65	69,61	72,58	69,13	56,26	61,63	61,42	60,63	58,24	64,89	62	92	65,35	52,16	50,59	56,78	60,63	
3/18/2021	51,6	48,09	49,23	48,78	49,48	56,94	69,56	80,29	80,86	73	63,42	62,16	58,09	62,78	66,52	60,77	65,69	79,87	99,57	97,59	78,6	64,16	61,93	57,72	
3/17/2021	49,64	50,49	46,52	45,51	44,1	50,01	57,5	65,81	68,32	64,58	63,23	63,01	66,51	60,07	54,21	57,67	59,39	65,81	71,29	78,25	65,65	64,85	61,19	57,13	
3/16/2021	-	-	44,28	44	47,52	51,6	58,47	67,3	67,89	66,67	62,82	63,14	73,08	59,48	58,9	65,24	63,26	70,91	70,76	80,68	-	55,9	61,7	53,09	
3/15/2021	-	37	36,03	35,02	33,8	-	-	-	65,03	54,89	60,49	59,88	53,78	46,06	49,26	44,91	44,43	51,63	69,86	59,99	59,73	50,39	50,66	50,21	
3/14/2021	39	39,15	32,52	28,88	30,06	37,99	33	-	39,09	36,94	47,29	30	40	35,11	32,23	49,68	46,73	55,78	62,36	62,55	63,08	52,66	46,16	43,03	
3/13/2021	51,96	47,95	35,6	31,2	36,34	40,1	44,25	49,9	48,34	58,47	60	55,02	57,01	46,52	50,08	49,4	45,95	-	-	70,15	82	68,01	42	37,45	
3/12/2021	60	58,02	55,46	53,85	52,46	57,96	-	-	-	69,23	60	65	50,9	53,73	56,41	58,44	60,59	62,95	81,45	76,61	65,56	81	53,46	51,87	
3/11/2021	46,95	39,8	37,11	30,17	42,58	53,33	57,5	57	59,92	58,97	-	54,51	50,96	52,92	52,79	52,92	54,68	67,09	-	120,39	88	70,06	61,35	57,49	
3/10/2021	53	50,91	47,16	46,73	46,81	49,69	68	-	-	-	55,81	52,01	51	53,15	51,02	51,32	54,84	64,12	63,47	60	58,58	50,05	53,8	43,18	
